trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
1	256.48210287094116	pulse	1	t		268.63740396499634	
1	258.08215284347534	pulse	1	t		270.2374539375305	
1	259.6820909976959	pulse	1	t		271.8373920917511	
1	261.2821509838104	pulse	1	t		273.4374520778656	
1	262.88212490081787	pulse	1	t		275.03742599487305	
1	264.48210883140564	pulse	1	t		276.6374099254608	
1	266.0821328163147	pulse	1	t		278.2374339103699	
1	267.6821668148041	pulse	1	t		279.83746790885925	
1	269.2820999622345	pulse	1	t		281.4374010562897	
1	270.88200879096985	pulse	1	t		283.037309885025	
1	272.4820737838745	pulse	1	t		284.6373748779297	
1	274.0820748806	pulse	1	t		286.23737597465515	
1	275.68208479881287	pulse	1	t		287.83738589286804	
1	277.28207898139954	pulse	1	t		289.4373800754547	
1	278.88206577301025	pulse	1	t		291.03736686706543	
1	280.48202180862427	pulse	1	t		292.63732290267944	
1	282.0819818973541	pulse	1	t		294.2372829914093	
1	283.6820459365845	pulse	1	t		295.83734703063965	
1	285.2819848060608	pulse	1	t		297.43728590011597	
1	286.88205099105835	pulse	1	t		299.0373520851135	
1	288.48200488090515	pulse	1	t		300.6373059749603	
1	290.08204889297485	pulse	1	t		302.23734998703003	
1	291.6820719242096	pulse	1	t		303.83737301826477	
1	293.2819769382477	pulse	1	t		305.43727803230286	
1	294.8819348812103	pulse	1	t		307.0372359752655	
1	296.4819519519806	pulse	1	t		308.63725304603577	
1	298.0820457935333	pulse	1	t		310.2373468875885	
1	299.68156599998474	pulse	1	t		311.8368670940399	
1	301.2821259498596	pulse	1	t		313.4374270439148	
1	302.88192677497864	pulse	1	t		315.0372278690338	
1	304.48186779022217	pulse	1	t		316.63716888427734	
1	306.08181977272034	pulse	1	t		318.2371208667755	
1	307.6818587779999	pulse	1	t		319.83715987205505	
1	309.2818639278412	pulse	1	t		321.43716502189636	
1	310.8817868232727	pulse	1	t		323.0370879173279	
1	312.48181796073914	pulse	1	t		324.6371190547943	
1	314.081839799881	pulse	1	t		326.23714089393616	
1	315.68186688423157	pulse	1	t		327.83716797828674	
1	317.2818148136139	pulse	1	t		329.43711590766907	
1	318.8818678855896	pulse	1	t		331.0371689796448	
1	320.48183488845825	pulse	1	t		332.6371359825134	
1	322.08183693885803	pulse	1	t		334.2371380329132	
1	323.68186593055725	pulse	1	t		335.8371670246124	
1	325.2818248271942	pulse	1	t		337.4371259212494	
1	326.88183784484863	pulse	1	t		339.0371389389038	
1	328.481782913208	pulse	1	t		340.6370840072632	
1	330.08179688453674	pulse	1	t		342.2370979785919	
1	331.6818108558655	pulse	1	t		343.83711194992065	
1	333.2818567752838	pulse	1	t		345.437157869339	
1	334.88174700737	pulse	1	t		347.03704810142517	
1	336.4817578792572	pulse	1	t		348.6370589733124	
1	338.0817527770996	pulse	1	t		350.2370538711548	
1	339.68184781074524	pulse	1	t		351.8371489048004	
1	341.28173995018005	pulse	1	t		353.43704104423523	
1	342.8817458152771	pulse	1	t		355.0370469093323	
1	344.4817419052124	pulse	1	t		356.6370429992676	
1	346.0817267894745	pulse	1	t		358.23702788352966	
1	347.6816987991333	pulse	1	t		359.8369998931885	
1	349.2817049026489	pulse	1	t		361.4370059967041	
1	350.8818438053131	pulse	1	t		363.0371448993683	
1	352.4817659854889	pulse	1	t		364.63706707954407	
1	354.0817129611969	pulse	1	t		366.2370140552521	
1	355.68165397644043	pulse	1	t		367.8369550704956	
1	357.2815067768097	pulse	1	t		369.43680787086487	
1	358.8816909790039	pulse	1	t		371.0369920730591	
1	360.4816129207611	pulse	1	t		372.6369140148163	
1	362.0816638469696	pulse	1	t		374.2369649410248	
1	363.6816167831421	pulse	1	t		375.83691787719727	
1	365.2815887928009	pulse	1	t		377.4368898868561	
1	366.88171195983887	pulse	1	t		379.03701305389404	
1	368.48147988319397	pulse	1	t		380.63678097724915	
1	370.08158898353577	pulse	1	t		382.23689007759094	
1	371.68158078193665	pulse	1	t		383.8368818759918	
1	373.28152084350586	pulse	1	t		385.43682193756104	
1	374.8815679550171	pulse	1	t		387.03686904907227	
1	376.4815309047699	pulse	1	t		388.6368319988251	
1	378.08153796195984	pulse	1	t		390.236839056015	
1	379.68150186538696	pulse	1	t		391.83680295944214	
1	381.28153896331787	pulse	1	t		393.43684005737305	
1	382.88152289390564	pulse	1	t		395.0368239879608	
1	384.4815649986267	pulse	1	t		396.6368660926819	
1	386.08149790763855	pulse	1	t		398.2367990016937	
1	387.68181800842285	pulse	1	t		399.837119102478	
1	389.2814178466797	pulse	1	t		401.43671894073486	
1	390.88149785995483	pulse	1	t		403.03679895401	
1	392.4815077781677	pulse	1	t		404.6368088722229	
1	394.0814127922058	pulse	1	t		406.236713886261	
1	395.68148398399353	pulse	1	t		407.8367850780487	
1	397.2815179824829	pulse	1	t		409.4368190765381	
1	398.8814058303833	pulse	1	t		411.0367069244385	
1	400.48143887519836	pulse	1	t		412.63673996925354	
1	402.0814619064331	pulse	1	t		414.2367630004883	
1	403.6814749240875	pulse	1	t		415.8367760181427	
1	405.2814338207245	pulse	1	t		417.43673491477966	
1	406.8814628124237	pulse	1	t		419.0367639064789	
1	408.4815528392792	pulse	1	t		420.63685393333435	
1	410.08141589164734	pulse	1	t		422.2367169857025	
1	411.68108201026917	pulse	1	t		423.83638310432434	
1	413.2812249660492	pulse	1	t		425.43652606010437	
1	414.8813548088074	pulse	1	t		427.03665590286255	
1	416.4814558029175	pulse	1	t		428.63675689697266	
1	418.0814538002014	pulse	1	t		430.2367548942566	
1	419.68132495880127	pulse	1	t		431.83662605285645	
1	421.28132486343384	pulse	1	t		433.436625957489	
1	422.8814239501953	pulse	1	t		435.0367250442505	
1	424.481253862381	pulse	1	t		436.63655495643616	
1	426.08138489723206	pulse	1	t		438.23668599128723	
1	427.68139600753784	pulse	1	t		439.836697101593	
1	429.2813069820404	pulse	1	t		441.4366080760956	
1	430.88131499290466	pulse	1	t		443.03661608695984	
1	432.4812228679657	pulse	1	t		444.6365239620209	
1	434.0811789035797	pulse	1	t		446.2364799976349	
1	435.6812689304352	pulse	1	t		447.83657002449036	
1	437.2812669277191	pulse	1	t		449.4365680217743	
1	438.88116788864136	pulse	1	t		451.03646898269653	
1	440.48113679885864	pulse	1	t		452.6364378929138	
1	442.0814127922058	pulse	1	t		454.236713886261	
1	443.68121886253357	pulse	1	t		455.83651995658875	
1	445.28129291534424	pulse	1	t		457.4365940093994	
1	446.8812577724457	pulse	1	t		459.03655886650085	
1	448.48121094703674	pulse	1	t		460.6365120410919	
1	450.08118200302124	pulse	1	t		462.2364830970764	
1	451.68125581741333	pulse	1	t		463.8365569114685	
1	453.28126978874207	pulse	1	t		465.43657088279724	
1	454.8811089992523	pulse	1	t		467.0364100933075	
1	456.4811999797821	pulse	1	t		468.6365010738373	
1	458.08122277259827	pulse	1	t		470.23652386665344	
1	459.6811099052429	pulse	1	t		471.8364109992981	
1	461.2811508178711	pulse	1	t		473.43645191192627	
1	462.8812189102173	pulse	1	t		475.03652000427246	
1	464.48119592666626	pulse	1	t		476.63649702072144	
1	466.08122277259827	pulse	1	t		478.23652386665344	
1	467.6808228492737	pulse	1	t		479.83612394332886	
1	469.28100299835205	pulse	1	t		481.4363040924072	
1	470.8811459541321	pulse	1	t		483.03644704818726	
1	472.48103499412537	pulse	1	t		484.63633608818054	
1	474.08119893074036	pulse	1	t		486.23650002479553	
1	475.68097400665283	pulse	1	t		487.836275100708	
1	477.28109788894653	pulse	1	t		489.4363989830017	
1	478.8811049461365	pulse	1	t		491.03640604019165	
1	480.4810879230499	pulse	1	t		492.6363890171051	
1	482.0810899734497	pulse	1	t		494.2363910675049	
1	483.68104696273804	pulse	1	t		495.8363480567932	
1	485.28102684020996	pulse	1	t		497.43632793426514	
1	486.8811659812927	pulse	1	t		499.0364670753479	
1	488.4809489250183	pulse	1	t		500.6362500190735	
1	490.0809738636017	pulse	1	t		502.23627495765686	
1	491.681067943573	pulse	1	t		503.8363690376282	
1	493.28102588653564	pulse	1	t		505.4363269805908	
1	494.8810188770294	pulse	1	t		507.0363199710846	
1	496.48099279403687	pulse	1	t		508.63629388809204	
1	498.0809497833252	pulse	1	t		510.23625087738037	
1	499.6809139251709	pulse	1	t		511.8362150192261	
1	501.2809579372406	pulse	1	t		513.4362590312958	
1	502.88093400001526	pulse	1	t		515.0362350940704	
1	504.480997800827	pulse	1	t		516.6362988948822	
1	506.08089900016785	pulse	1	t		518.236200094223	
1	507.68094992637634	pulse	1	t		519.8362510204315	
1	509.2809329032898	pulse	1	t		521.436233997345	
1	510.88090085983276	pulse	1	t		523.0362019538879	
1	512.480908870697	pulse	1	t		524.6362099647522	
1	514.081004858017	pulse	1	t		526.2363059520721	
1	515.6811800003052	pulse	1	t		527.8364810943604	
1	517.2808859348297	pulse	1	t		529.4361870288849	
1	518.8809208869934	pulse	1	t		531.0362219810486	
1	520.4809019565582	pulse	1	t		532.6362030506134	
1	522.0809028148651	pulse	1	t		534.2362039089203	
1	523.6805899143219	pulse	1	t		535.8358910083771	
1	525.2807807922363	pulse	1	t		537.4360818862915	
1	526.880845785141	pulse	1	t		539.0361468791962	
1	528.4807949066162	pulse	1	t		540.6360960006714	
1	530.0806889533997	pulse	1	t		542.2359900474548	
1	531.6807479858398	pulse	1	t		543.836049079895	
1	533.280975818634	pulse	1	t		545.4362769126892	
1	534.8807799816132	pulse	1	t		547.0360810756683	
1	536.480810880661	pulse	1	t		548.6361119747162	
1	538.0807337760925	pulse	1	t		550.2360348701477	
1	539.6807448863983	pulse	1	t		551.8360459804535	
1	541.2808799743652	pulse	1	t		553.4361810684204	
1	542.8807129859924	pulse	1	t		555.0360140800476	
1	544.4807598590851	pulse	1	t		556.6360609531403	
1	546.080778837204	pulse	1	t		558.2360799312592	
1	547.6807909011841	pulse	1	t		559.8360919952393	
1	549.2807219028473	pulse	1	t		561.4360229969025	
1	550.8807098865509	pulse	1	t		563.0360109806061	
1	552.480819940567	pulse	1	t		564.6361210346222	
1	554.0806629657745	pulse	1	t		566.2359640598297	
1	555.6807107925415	pulse	1	t		567.8360118865967	
1	557.2806627750397	pulse	1	t		569.4359638690948	
1	558.8807308673859	pulse	1	t		571.036031961441	
1	560.4805808067322	pulse	1	t		572.6358819007874	
1	562.0805909633636	pulse	1	t		574.2358920574188	
1	563.6806488037109	pulse	1	t		575.8359498977661	
1	565.2806179523468	pulse	1	t		577.435919046402	
1	566.8805968761444	pulse	1	t		579.0358979701996	
1	568.4807097911835	pulse	1	t		580.6360108852386	
1	570.0805568695068	pulse	1	t		582.235857963562	
1	571.6805989742279	pulse	1	t		583.8359000682831	
1	573.280592918396	pulse	1	t		585.4358940124512	
1	574.8805339336395	pulse	1	t		587.0358350276947	
1	576.480673789978	pulse	1	t		588.6359748840332	
1	578.080591917038	pulse	1	t		590.2358930110931	
1	579.680205821991	pulse	1	t		591.8355069160461	
1	581.2804999351501	pulse	1	t		593.4358010292053	
1	582.8805549144745	pulse	1	t		595.0358560085297	
1	584.4805488586426	pulse	1	t		596.6358499526978	
1	586.0806219577789	pulse	1	t		598.2359230518341	
1	587.6804769039154	pulse	1	t		599.8357779979706	
1	589.2805428504944	pulse	1	t		601.4358439445496	
1	590.880450963974	pulse	1	t		603.0357520580292	
1	592.4804508686066	pulse	1	t		604.6357519626617	
1	594.0805559158325	pulse	1	t		606.2358570098877	
1	595.6805288791656	pulse	1	t		607.8358299732208	
1	597.2804799079895	pulse	1	t		609.4357810020447	
1	598.880607843399	pulse	1	t		611.0359089374542	
1	600.4804179668427	pulse	1	t		612.6357190608978	
1	602.0804917812347	pulse	1	t		614.2357928752899	
1	603.6804738044739	pulse	1	t		615.835774898529	
1	605.280485868454	pulse	1	t		617.4357869625092	
1	606.8804869651794	pulse	1	t		619.0357880592346	
1	608.4804317951202	pulse	1	t		620.6357328891754	
1	610.0804958343506	pulse	1	t		622.2357969284058	
1	611.6804258823395	pulse	1	t		623.8357269763947	
1	613.2803797721863	pulse	1	t		625.4356808662415	
1	614.8803789615631	pulse	1	t		627.0356800556183	
1	616.4803819656372	pulse	1	t		628.6356830596924	
1	618.0803248882294	pulse	1	t		630.2356259822845	
1	619.6804130077362	pulse	1	t		631.8357141017914	
1	621.2804780006409	pulse	1	t		633.435779094696	
1	622.8803868293762	pulse	1	t		635.0356879234314	
1	624.4802808761597	pulse	1	t		636.6355819702148	
1	626.0803489685059	pulse	1	t		638.235650062561	
1	627.6803598403931	pulse	1	t		639.8356609344482	
1	629.2802557945251	pulse	1	t		641.4355568885803	
1	630.8803398609161	pulse	1	t		643.0356409549713	
1	632.4802939891815	pulse	1	t		644.6355950832367	
1	634.0798909664154	pulse	1	t		646.2351920604706	
1	635.6800439357758	pulse	1	t		647.8353450298309	
1	637.2803168296814	pulse	1	t		649.4356179237366	
1	638.8802208900452	pulse	1	t		651.0355219841003	
1	640.4801568984985	pulse	1	t		652.6354579925537	
1	642.0801498889923	pulse	1	t		654.2354509830475	
